source,organisation,author,created,last_modified,package_title,file_title,date_from,date_to,description,format,licence,info,url,status
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-08-16T23:29:26.628723,2016-08-16T23:29:26.628723,Army Reservist payments 1909 to 1912,Army Reservist payments 1909 to 1912 ,,,"This open data file alphabetically lists the names of army reservists who received payments from the Treasury Department Queensland, during the period 1909 to 1912. Information also includes the Service Number, date, page number and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/696f4c13-a846-4cf7-8765-a1fdc471f77c,https://data.qld.gov.au/dataset/696f4c13-a846-4cf7-8765-a1fdc471f77c/resource/5e8042ce-bfe1-4430-801d-dddeaa61bbd5/download/army-reservists-1909-1912.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2013-06-25T20:34:24.588785,2013-06-25T20:34:24.588785,Assistant Immigration Agent Maryborough 1875 to 1884,"Rations issued to immigrants, Maryborough 1875-1884",,,"This open data file lists the names of immigrants issued with rations by the Assistant Immigration Agent, Maryborough. Details include the mess number, the name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/7ccf8996-505a-43e3-aca8-437d9a7461f0,https://data.qld.gov.au/dataset/7ccf8996-505a-43e3-aca8-437d9a7461f0/resource/d1e8107a-2cdf-4bf7-ad31-5054ee5a0fd0/download/rations-issued-to-immigrants-maryborough-1875-1884.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2013-06-25T20:22:54.184972,2013-06-25T20:22:54.184972,Assistant Immigration Agent Maryborough 1884 to 1907,"Immigrants nominated for passage, Maryborough 1884 to 1896",,,"This open data file lists the names of immigrants and nominators as recorded in the registers for nominated passage kept by the Assistant Immigration Agent, Maryborough. Details include the type of nomination, the date and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/8a0928d0-60c2-4ce3-be0a-c07c6a89be0f,https://data.qld.gov.au/dataset/8a0928d0-60c2-4ce3-be0a-c07c6a89be0f/resource/5ed4ef62-d2f8-4664-8e16-9803ccbf59d4/download/assistant-immigration-agent-maryborough-1884-1896.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2013-06-25T20:22:54.185005,2013-06-25T20:22:54.185005,Assistant Immigration Agent Maryborough 1884 to 1907,"Nominated immigrants, Maryborough 1904 to 1907",,,"This open data file lists the names of immigrants from Europe as recorded in the correspondence and papers for nominated passage kept by the Assistant Immigration Agent, Maryborough. Details include the certificate number, the date and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/8a0928d0-60c2-4ce3-be0a-c07c6a89be0f,https://data.qld.gov.au/dataset/8a0928d0-60c2-4ce3-be0a-c07c6a89be0f/resource/da032bf1-f7ea-4140-95e2-4ac198cd28ca/download/assistant-immigration-agent-maryborough-1904-1907.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2013-03-05T23:30:57.308546,2013-03-05T23:30:57.308546,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - A,,,"This open data file lists the names of assisted passengers, with surnames beginning A, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/4d7a110c-f531-4688-9dda-b1c04ee16ebd/download/assisted-immigration-1848-1912-a.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T03:18:06.449746,2016-03-16T03:18:06.449746,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - B,,,"This open data file lists the names of assisted passengers, with surnames beginning B, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/d62c9618-18df-4a2a-8cf0-d14da3d6db0f/download/assisted-immigration-1848-1912-b.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T03:26:28.383687,2016-03-16T03:26:28.383687,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - C,,,"This open data file lists the names of assisted passengers, with surnames beginning C, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/1ce97754-691e-4261-b69b-97f8f2efeefe/download/assisted-immigration-1848-1912-c.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2013-03-05T23:30:57.308581,2013-03-05T23:30:57.308581,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - D,,,"This open data file lists the names of assisted passengers, with surnames beginning D, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/aa710ad1-42ce-413e-aa6a-6c87ac63ced6/download/assisted-immigration-1848-1912-d.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T03:29:25.157986,2016-03-16T03:29:25.157986,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - E,,,"This open data file lists the names of assisted passengers, with surnames beginning E, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/e897a3ff-41d7-4983-bdda-9d5941dcf291/download/assisted-immigration-1848-1912-e.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2013-03-05T23:30:57.308594,2013-03-05T23:30:57.308594,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - F,,,"This open data file lists the names of assisted passengers, with surnames beginning F, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/665cf029-b814-4d95-9aaf-06c760cfe73e/download/assisted-immigration-1848-1912-f.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T03:32:00.068553,2016-03-16T03:32:00.068553,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - G,,,"This open data file lists the names of assisted passengers, with surnames beginning G, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/ae9da27c-9fe7-499f-aba8-173b4c88db11/download/assisted-immigration-1848-1912-g.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T03:33:13.711306,2016-03-16T03:33:13.711306,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - H,,,"This open data file lists the names of assisted passengers, with surnames beginning H, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/3bdb84f0-52f9-4fbd-81fc-cc3a6faf6ae5/download/assisted-immigration-1848-1912-h.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T03:46:42.429582,2016-03-16T03:46:42.429582,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - I,,,"This open data file lists the names of assisted passengers, with surnames beginning I, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/ed03dbac-8349-47bd-ac4b-773018e1c3e5/download/assisted-immigration-1848-1912-i.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T03:47:57.334617,2016-03-16T03:47:57.334617,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - J,,,"This open data file lists the names of assisted passengers, with surnames beginning J, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/37d1b5d7-5b0a-40eb-bcab-70fd96525f8b/download/assisted-immigration-1848-1912-j.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T03:49:16.833831,2016-03-16T03:49:16.833831,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - K,,,"This open data file lists the names of assisted passengers, with surnames beginning K, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/ee2826ce-9f3e-4130-b213-6ca170a349aa/download/assisted-immigration-1848-1912-k.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2013-03-05T23:30:57.308606,2013-03-05T23:30:57.308606,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - L,,,"This open data file lists the names of assisted passengers, with surnames beginning L, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/3e9a7bbb-562a-4799-9863-f5868d64db61/download/assisted-immigration-1848-1912-l.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T04:02:23.091405,2016-03-16T04:02:23.091405,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - M,,,"This open data file lists the names of assisted passengers, with surnames beginning M, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/6aef8706-404c-4948-aff9-03a4eb41f276/download/assisted-immigration-1848-1912-m.csv,200
data.qld.gov.au,Housing and Public Works,info@archives.qld.gov.au,2016-03-16T04:03:37.695035,2016-03-16T04:03:37.695035,Assisted immigration 1848 to 1912,Assisted immigration 1848 to 1912 - N,,,"This open data file lists the names of assisted passengers, with surnames beginning N, arriving in Queensland from the United Kingdom and Europe between 1848 and 1912. Information includes the age of the passenger, name of the ship, date of arrival and Queensland State Archives' catalogue details.",csv,Creative Commons Attribution 4.0,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9,https://data.qld.gov.au/dataset/ba182873-e8a7-45e1-b0e7-e0b6671fa1a9/resource/3da289b8-e3ca-4fb2-9a10-b1b1738ac75b/download/assisted-immigration-1848-1912-n.csv,200
